idade,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
30.16164383561644,F,N,N,0,Working,Secondary / secondary special,Civil marriage,With parents,3.9287671232876713,1,1,1,0,2.0,False
30.164383561643834,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,5.035616438356165,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,2,State servant,Higher education,Married,House / apartment,9.802739726027395,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,2,State servant,Higher education,Married,House / apartment,9.802739726027395,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,2,State servant,Higher education,Married,House / apartment,9.802739726027395,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,2,State servant,Higher education,Married,House / apartment,9.802739726027395,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,2,State servant,Higher education,Married,House / apartment,9.802739726027395,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,0,Commercial associate,Higher education,Single / not married,With parents,1.4328767123287671,1,0,0,0,1.0,False
30.19178082191781,F,N,Y,2,State servant,Higher education,Married,House / apartment,9.802739726027395,1,0,0,0,4.0,False
30.19178082191781,F,N,Y,0,Commercial associate,Higher education,Single / not married,With parents,1.4328767123287671,1,0,0,0,1.0,False
30.2,F,Y,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,7.265753424657534,1,1,0,0,4.0,False
30.2,F,Y,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,7.265753424657534,1,1,0,0,4.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.2054794520548,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.657534246575342,1,1,1,1,3.0,False
30.221917808219175,F,Y,Y,0,Working,Higher education,Separated,Rented apartment,0.3753424657534246,1,1,0,0,1.0,False
30.22465753424657,M,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2.704109589041096,1,1,1,0,1.0,False
30.22465753424657,F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,0.8602739726027397,1,1,0,0,3.0,False
30.23013698630137,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,6.632876712328767,1,0,0,0,3.0,False
30.23013698630137,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,6.632876712328767,1,0,0,0,3.0,False
30.23013698630137,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,6.632876712328767,1,0,0,0,3.0,False
30.23013698630137,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,6.632876712328767,1,0,0,0,3.0,False
30.23013698630137,F,N,Y,1,Commercial associate,Secondary / secondary special,Married,With parents,6.632876712328767,1,0,0,0,3.0,False
30.235616438356164,M,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,11.783561643835617,1,1,1,0,1.0,False
30.235616438356164,M,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,11.783561643835617,1,1,1,0,1.0,False
30.235616438356164,M,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,11.783561643835617,1,1,1,0,1.0,False
30.24109589041096,F,Y,Y,0,Working,Incomplete higher,Married,House / apartment,6.597260273972603,1,0,0,0,2.0,False
30.24383561643836,F,N,Y,1,Working,Secondary / secondary special,Married,Municipal apartment,7.695890410958904,1,0,0,0,3.0,False
30.24383561643836,F,N,Y,1,Working,Secondary / secondary special,Married,Municipal apartment,7.695890410958904,1,0,0,0,3.0,False
30.24383561643836,F,N,Y,1,Working,Secondary / secondary special,Married,Municipal apartment,7.695890410958904,1,0,0,0,3.0,False
30.252054794520543,M,N,N,0,State servant,Higher education,Single / not married,House / apartment,8.695890410958905,1,0,0,0,1.0,False
30.252054794520543,M,N,N,0,State servant,Higher education,Single / not married,House / apartment,8.695890410958905,1,0,0,0,1.0,False
30.252054794520543,M,N,N,0,State servant,Higher education,Single / not married,House / apartment,8.695890410958905,1,0,0,0,1.0,False
30.252054794520543,F,N,N,1,Commercial associate,Higher education,Married,House / apartment,4.331506849315068,1,0,0,0,3.0,False
30.252054794520543,F,N,N,1,Commercial associate,Higher education,Married,House / apartment,4.331506849315068,1,0,0,0,3.0,False
30.254794520547943,M,Y,N,0,Working,Higher education,Married,With parents,5.717808219178083,1,0,0,0,2.0,False
30.254794520547943,M,Y,N,0,Working,Higher education,Married,With parents,5.717808219178083,1,0,0,0,2.0,False
30.254794520547943,M,Y,N,0,Working,Higher education,Married,With parents,5.717808219178083,1,0,0,0,2.0,False
30.257534246575343,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,6.934246575342466,1,0,0,0,2.0,False
30.26027397260274,M,N,N,1,Working,Higher education,Married,Municipal apartment,2.572602739726028,1,0,0,0,3.0,False
30.26027397260274,M,N,N,1,Working,Higher education,Married,Municipal apartment,2.572602739726028,1,0,0,0,3.0,False
30.273972602739725,M,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,1.2136986301369863,1,1,0,0,3.0,False
30.28219178082192,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.454794520547945,1,0,0,0,2.0,False
30.28219178082192,M,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,4.454794520547945,1,0,0,0,2.0,False
30.284931506849315,F,N,N,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1.1534246575342466,1,0,0,0,3.0,False
30.284931506849315,F,N,N,2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1.1534246575342466,1,0,0,0,3.0,False
30.28767123287671,M,Y,N,0,Working,Higher education,Single / not married,House / apartment,2.9424657534246577,1,0,0,0,1.0,False
30.304109589041097,F,N,N,0,Working,Higher education,Single / not married,With parents,0.4301369863013699,1,1,1,0,1.0,False
30.304109589041097,F,N,N,0,Working,Higher education,Single / not married,With parents,0.4301369863013699,1,1,1,0,1.0,False
30.306849315068494,F,Y,Y,1,Commercial associate,Higher education,Civil marriage,House / apartment,0.3671232876712328,1,0,1,0,3.0,False
30.306849315068494,F,Y,Y,1,Commercial associate,Higher education,Civil marriage,House / apartment,0.3671232876712328,1,0,1,0,3.0,False
30.306849315068494,F,Y,Y,1,Commercial associate,Higher education,Civil marriage,House / apartment,0.3671232876712328,1,0,1,0,3.0,False
30.306849315068494,F,Y,Y,1,Commercial associate,Higher education,Civil marriage,House / apartment,0.3671232876712328,1,0,1,0,3.0,False
30.32054794520548,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,6.049315068493151,1,1,0,1,2.0,False
30.32328767123288,F,N,Y,1,Working,Secondary / secondary special,Separated,With parents,3.843835616438356,1,0,0,0,2.0,False
30.328767123287676,F,N,N,1,Commercial associate,Secondary / secondary special,Married,House / apartment,1.7671232876712328,1,1,0,0,3.0,False
30.328767123287676,F,N,N,1,Commercial associate,Secondary / secondary special,Married,House / apartment,1.7671232876712328,1,1,0,0,3.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,0.9561643835616438,1,0,0,0,3.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34246575342466,F,N,N,2,State servant,Higher education,Married,House / apartment,7.693150684931507,1,1,0,0,4.0,False
30.34794520547945,M,N,N,0,State servant,Incomplete higher,Single / not married,With parents,8.893150684931507,1,1,1,0,1.0,False
30.350684931506848,F,N,N,2,Working,Incomplete higher,Married,House / apartment,10.849315068493151,1,0,0,0,4.0,False
30.350684931506848,F,N,N,2,Working,Incomplete higher,Married,House / apartment,10.849315068493151,1,0,0,0,4.0,False
30.350684931506848,F,N,N,2,Working,Incomplete higher,Married,House / apartment,10.849315068493151,1,0,0,0,4.0,False
30.356164383561644,M,Y,N,2,Commercial associate,Incomplete higher,Married,House / apartment,1.8,1,0,0,0,4.0,False
30.36164383561644,M,N,Y,1,State servant,Higher education,Married,House / apartment,1.03013698630137,1,0,0,0,3.0,False
30.36164383561644,M,N,Y,1,State servant,Higher education,Married,House / apartment,1.03013698630137,1,0,0,0,3.0,False
30.36164383561644,M,N,Y,1,State servant,Higher education,Married,House / apartment,1.03013698630137,1,0,0,0,3.0,False
30.36164383561644,M,N,Y,1,State servant,Higher education,Married,House / apartment,1.03013698630137,1,0,0,0,3.0,False
30.36164383561644,F,Y,N,1,Commercial associate,Higher education,Married,House / apartment,5.413698630136986,1,1,0,0,3.0,False
30.36164383561644,F,N,N,0,Working,Higher education,Married,House / apartment,9.208219178082192,1,0,0,0,2.0,False
30.36164383561644,F,N,N,0,Working,Higher education,Married,House / apartment,9.208219178082192,1,0,0,0,2.0,False
30.36164383561644,F,N,N,0,Working,Higher education,Married,House / apartment,9.208219178082192,1,0,0,0,2.0,False
30.367123287671237,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,7.389041095890411,1,0,0,0,2.0,False
30.367123287671237,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,7.389041095890411,1,0,0,0,2.0,False
30.367123287671237,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,7.389041095890411,1,0,0,0,2.0,False
30.367123287671237,F,N,Y,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2.9753424657534246,1,1,1,0,3.0,False
30.36986301369863,M,Y,Y,0,Working,Secondary / secondary special,Married,Co-op apartment,7.624657534246575,1,1,0,0,2.0,False
30.36986301369863,M,Y,Y,0,Working,Secondary / secondary special,Married,Co-op apartment,7.624657534246575,1,1,0,0,2.0,False
30.36986301369863,M,Y,Y,0,Working,Secondary / secondary special,Married,Co-op apartment,7.624657534246575,1,1,0,0,2.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.372602739726027,F,Y,Y,2,Working,Secondary / secondary special,Married,House / apartment,8.046575342465754,1,1,1,0,4.0,False
30.378082191780823,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.964383561643836,1,0,1,0,2.0,False
30.378082191780823,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.964383561643836,1,0,1,0,2.0,False
30.378082191780823,F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,3.964383561643836,1,0,1,0,2.0,False
30.38082191780822,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,10.69041095890411,1,0,1,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.38082191780822,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,10.69041095890411,1,0,1,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.38082191780822,F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,10.69041095890411,1,0,1,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.38082191780822,M,Y,Y,0,Working,Higher education,Married,With parents,4.019178082191781,1,0,0,0,2.0,False
30.383561643835616,F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,0.8794520547945206,1,0,1,1,2.0,False
30.383561643835616,M,N,N,0,Working,Secondary / secondary special,Married,With parents,0.926027397260274,1,0,0,0,2.0,False
30.386301369863013,M,Y,N,1,Commercial associate,Secondary / secondary special,Married,House / apartment,3.180821917808219,1,0,0,0,3.0,True
30.39178082191781,M,N,N,1,Working,Incomplete higher,Married,House / apartment,4.597260273972603,1,0,0,0,3.0,False
30.3972602739726,F,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,5.46027397260274,1,0,0,1,3.0,False
30.3972602739726,F,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,5.46027397260274,1,0,0,1,3.0,False
30.3972602739726,F,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,5.46027397260274,1,0,0,1,3.0,False
30.4027397260274,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,4.36986301369863,1,1,0,0,3.0,False
30.4027397260274,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,4.36986301369863,1,1,0,0,3.0,False
30.4027397260274,M,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,4.36986301369863,1,1,0,0,3.0,False
30.40821917808219,F,N,Y,1,Working,Higher education,Married,House / apartment,5.50958904109589,1,0,0,0,3.0,False
30.410958904109588,M,N,N,2,Working,Secondary / secondary special,Married,With parents,5.035616438356165,1,1,0,0,4.0,False
30.410958904109588,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,8.542465753424658,1,0,0,0,3.0,False
30.410958904109588,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,8.542465753424658,1,0,0,0,3.0,False
30.413698630136988,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,0.2630136986301369,1,1,0,0,3.0,False
30.413698630136988,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,0.2630136986301369,1,1,0,0,3.0,False
30.413698630136988,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,0.2630136986301369,1,1,0,0,3.0,True
30.413698630136988,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,0.2630136986301369,1,1,0,0,3.0,False
30.413698630136988,M,N,N,1,Working,Secondary / secondary special,Married,House / apartment,0.2630136986301369,1,1,0,0,3.0,False
30.42465753424657,M,N,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,8.219178082191782,1,0,0,0,3.0,False
30.43013698630137,F,Y,N,1,Working,Secondary / secondary special,Married,House / apartment,0.3561643835616438,1,0,0,0,3.0,False
30.43013698630137,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,5.35068493150685,1,0,0,0,2.0,False
30.43013698630137,F,N,Y,0,Working,Secondary / secondary special,Civil marriage,House / apartment,5.35068493150685,1,0,0,0,2.0,False
30.432876712328767,M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,7.123287671232877,1,1,1,0,2.0,False
30.432876712328767,M,N,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,7.123287671232877,1,1,1,0,2.0,False
30.44383561643836,M,N,N,1,Working,Higher education,Married,House / apartment,1.284931506849315,1,1,1,0,3.0,True
30.44383561643836,M,N,N,1,Working,Higher education,Married,House / apartment,1.284931506849315,1,1,1,0,3.0,True
30.44383561643836,M,N,N,1,Working,Higher education,Married,House / apartment,1.284931506849315,1,1,1,0,3.0,True
30.44383561643836,M,N,N,1,Working,Higher education,Married,House / apartment,1.284931506849315,1,1,1,0,3.0,False
30.446575342465756,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,1.1232876712328768,1,0,0,0,2.0,False
30.446575342465756,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,1.1232876712328768,1,0,0,0,2.0,False
30.446575342465756,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,1.1232876712328768,1,0,0,0,2.0,False
30.45205479452055,F,Y,N,1,Working,Higher education,Single / not married,House / apartment,3.4876712328767123,1,0,1,0,2.0,False
30.457534246575342,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,8.841095890410958,1,0,0,0,3.0,False
30.457534246575342,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,8.841095890410958,1,0,0,0,3.0,False
30.457534246575342,M,Y,N,0,State servant,Higher education,Married,Municipal apartment,7.331506849315068,1,0,0,0,2.0,False
30.457534246575342,M,Y,N,0,State servant,Higher education,Married,Municipal apartment,7.331506849315068,1,0,0,0,2.0,False
30.457534246575342,F,N,Y,1,Commercial associate,Higher education,Married,House / apartment,8.841095890410958,1,0,0,0,3.0,False
30.457534246575342,M,Y,N,0,State servant,Higher education,Married,Municipal apartment,7.331506849315068,1,0,0,0,2.0,False
30.457534246575342,M,Y,N,0,State servant,Higher education,Married,Municipal apartment,7.331506849315068,1,0,0,0,2.0,False
30.46027397260274,F,N,Y,0,Commercial associate,Higher education,Single / not married,Rented apartment,10.610958904109587,1,1,0,0,1.0,False
30.46849315068493,M,Y,Y,2,State servant,Higher education,Married,House / apartment,7.027397260273973,1,0,0,0,4.0,False
30.46849315068493,M,Y,Y,2,State servant,Higher education,Married,House / apartment,7.027397260273973,1,0,0,0,4.0,False
30.476712328767125,F,N,Y,0,State servant,Higher education,Married,House / apartment,3.175342465753425,1,0,0,0,2.0,False
30.476712328767125,F,N,Y,0,State servant,Higher education,Married,House / apartment,3.175342465753425,1,0,0,0,2.0,False
30.476712328767125,F,N,Y,0,State servant,Higher education,Married,House / apartment,3.175342465753425,1,0,0,0,2.0,False
30.476712328767125,F,N,Y,0,State servant,Higher education,Married,House / apartment,3.175342465753425,1,0,0,0,2.0,False
30.476712328767125,F,N,Y,0,State servant,Higher education,Married,House / apartment,3.175342465753425,1,0,0,0,2.0,False
30.476712328767125,F,N,Y,0,State servant,Higher education,Married,House / apartment,3.175342465753425,1,0,0,0,2.0,False
30.47945205479452,F,Y,N,3,Working,Higher education,Married,House / apartment,1.093150684931507,1,0,0,0,5.0,False
30.48219178082192,F,N,Y,1,Working,Secondary / secondary special,Separated,House / apartment,5.717808219178083,1,1,1,0,2.0,False
30.48219178082192,F,N,Y,1,Working,Secondary / secondary special,Separated,House / apartment,5.717808219178083,1,1,1,0,2.0,False
30.48219178082192,F,N,Y,1,Working,Secondary / secondary special,Separated,House / apartment,5.717808219178083,1,1,1,0,2.0,False
30.48219178082192,F,N,Y,1,Working,Secondary / secondary special,Separated,House / apartment,5.717808219178083,1,1,1,0,2.0,False
30.484931506849318,F,N,Y,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1.3534246575342466,1,1,0,0,1.0,False
30.484931506849318,M,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,11.687671232876712,1,0,0,0,4.0,False
30.487671232876718,F,Y,N,3,Working,Secondary / secondary special,Married,House / apartment,8.882191780821918,1,1,0,0,5.0,False
30.487671232876718,F,Y,N,3,Working,Secondary / secondary special,Married,House / apartment,8.882191780821918,1,1,0,0,5.0,False
30.487671232876718,F,Y,N,3,Working,Secondary / secondary special,Married,House / apartment,8.882191780821918,1,1,0,0,5.0,True
30.487671232876718,F,Y,N,3,Working,Secondary / secondary special,Married,House / apartment,8.882191780821918,1,1,0,0,5.0,False
30.4986301369863,M,Y,Y,2,Working,Higher education,Married,House / apartment,2.512328767123288,1,0,1,0,4.0,False
30.4986301369863,M,Y,Y,2,Working,Higher education,Married,House / apartment,2.512328767123288,1,0,1,0,4.0,False
30.4986301369863,M,Y,Y,2,Working,Higher education,Married,House / apartment,2.512328767123288,1,0,1,0,4.0,False
30.4986301369863,M,Y,Y,2,Working,Higher education,Married,House / apartment,2.512328767123288,1,0,1,0,4.0,False
30.5013698630137,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.454794520547945,1,1,1,0,2.0,False
30.5013698630137,M,Y,Y,0,Working,Secondary / secondary special,Married,House / apartment,5.454794520547945,1,1,1,0,2.0,False
30.50958904109589,M,Y,N,0,Working,Secondary / secondary special,Single / not married,With parents,9.553424657534247,1,0,1,0,1.0,False
30.50958904109589,M,Y,N,0,Working,Secondary / secondary special,Single / not married,With parents,9.553424657534247,1,0,1,0,1.0,False
30.52054794520548,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,10.43013698630137,1,1,0,0,2.0,False
30.53972602739726,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,0.7178082191780822,1,0,0,0,4.0,False
30.53972602739726,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,0.7178082191780822,1,0,0,0,4.0,False
30.53972602739726,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,0.7178082191780822,1,0,0,0,4.0,False
30.53972602739726,F,N,Y,2,Working,Secondary / secondary special,Married,House / apartment,0.7178082191780822,1,0,0,0,4.0,False
30.556164383561644,F,Y,N,0,Working,Higher education,Civil marriage,House / apartment,3.5095890410958903,1,1,1,0,2.0,False
30.55890410958904,F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,5.183561643835616,1,0,0,0,4.0,False
30.55890410958904,F,N,N,2,Commercial associate,Secondary / secondary special,Married,House / apartment,5.183561643835616,1,0,0,0,4.0,False
30.55890410958904,M,Y,Y,1,State servant,Higher education,Married,Office apartment,12.07945205479452,1,0,0,0,3.0,False
30.567123287671237,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,0.7589041095890411,1,0,0,0,2.0,False
30.567123287671237,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,0.7589041095890411,1,0,0,0,2.0,False
30.567123287671237,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,0.7589041095890411,1,0,0,0,2.0,False
30.567123287671237,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,0.7589041095890411,1,0,0,0,2.0,False
30.567123287671237,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,0.7589041095890411,1,0,0,0,2.0,False
30.567123287671237,F,Y,Y,2,Working,Higher education,Married,House / apartment,11.186301369863012,1,0,0,0,4.0,False
30.567123287671237,F,N,Y,0,Commercial associate,Higher education,Civil marriage,House / apartment,0.7589041095890411,1,0,0,0,2.0,False
30.56986301369863,F,N,Y,0,State servant,Higher education,Married,House / apartment,1.7534246575342465,1,0,1,0,2.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.572602739726022,F,Y,Y,1,Commercial associate,Secondary / secondary special,Married,House / apartment,2.345205479452055,1,0,0,0,3.0,False
30.575342465753423,F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,5.216438356164384,1,0,0,0,2.0,False
30.58082191780822,M,N,N,0,Working,Higher education,Single / not married,House / apartment,3.635616438356165,1,1,1,0,1.0,False
30.605479452054794,M,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,5.624657534246575,1,1,0,0,2.0,False
30.605479452054794,M,Y,N,0,Commercial associate,Incomplete higher,Married,House / apartment,5.624657534246575,1,1,0,0,2.0,False
30.60821917808219,M,Y,N,0,Working,Incomplete higher,Married,House / apartment,9.6,1,0,0,0,2.0,False
30.60821917808219,M,Y,N,0,Working,Incomplete higher,Married,House / apartment,9.6,1,0,0,0,2.0,False
30.60821917808219,M,Y,N,0,Working,Incomplete higher,Married,House / apartment,9.6,1,0,0,0,2.0,False
30.60821917808219,M,Y,N,0,Working,Incomplete higher,Married,House / apartment,9.6,1,0,0,0,2.0,False
30.60821917808219,M,Y,N,0,Working,Incomplete higher,Married,House / apartment,9.6,1,0,0,0,2.0,False
30.616438356164384,F,N,Y,0,Working,Secondary / secondary special,Single / not married,House / apartment,0.8821917808219178,1,0,0,0,1.0,False
30.61917808219178,M,Y,Y,0,Working,Secondary / secondary special,Married,With parents,8.435616438356165,1,1,0,0,2.0,False
30.61917808219178,M,Y,Y,0,Working,Secondary / secondary special,Married,With parents,8.435616438356165,1,1,0,0,2.0,False
30.61917808219178,M,Y,Y,0,Working,Secondary / secondary special,Married,With parents,8.435616438356165,1,1,0,0,2.0,False
30.61917808219178,M,Y,Y,0,Working,Secondary / secondary special,Married,With parents,8.435616438356165,1,1,0,0,2.0,False
